distance,congestion,car_time,metro_time,bus_time,car_cost,metro_cost,bus_cost,is_peak,metro_available,bus_transfers,best_mode
25.62863948205901,63.40445077893426,54.695862913833615,36.85574205153212,71.56455546918083,230.6577553385311,76.88591844617703,51.25727896411802,0,1,2,Metro
27.885659194094266,82.15146339796863,67.17442684477257,48.28565646531721,58.199022105275965,250.9709327468484,83.65697758228279,55.77131838818853,0,1,1,Metro
3.3420459352133074,53.267250616285025,7.237653562846811,3.706844434602826,6.997098008565227,30.078413416919766,10.026137805639923,6.684091870426615,0,0,0,Car
11.786154276703105,44.48083704225488,21.930666327838587,18.386099430215225,31.197725291035447,106.07538849032794,35.35846283010932,23.57230855340621,0,0,2,Metro
3.861015351418405,11.640919420553614,6.509076328967403,4.677837813266477,7.776800369270606,34.74913816276565,11.583046054255215,7.72203070283681,1,0,0,Car
22.96048999062774,51.670152837812424,47.177338098547274,26.867883787012477,51.92148854264841,206.64440991564965,68.88146997188322,45.92097998125548,1,1,1,Metro
3.106385183084944,90.98521253654273,6.888842401823896,4.712978533788137,5.698291387532166,27.957466647764498,9.319155549254832,6.212770366169888,1,0,0,Car
25.126909610707802,19.027834411221423,62.360435137530764,29.841245378826027,66.53263961686528,226.14218649637021,75.38072883212341,50.253819221415604,0,0,1,Metro
27.57598479762131,12.160433510694274,58.155822700511884,34.54287617726989,52.20244259216806,248.1838631785918,82.72795439286392,55.15196959524262,0,0,0,Metro
29.300591230747735,43.29575831751268,70.06277845834754,45.27734661088089,64.9834560591958,263.7053210767296,87.90177369224321,58.60118246149547,1,0,0,Metro
22.38576376557622,18.823031077319886,47.281274296746396,29.657428166055208,46.045210285130814,201.47187389018598,67.15729129672866,44.77152753115244,0,1,0,Metro
28.754360797470234,33.571048037244964,68.23743496406303,35.9285436047073,59.848931989061,258.7892471772321,86.2630823924107,57.50872159494047,0,0,0,Metro
24.476934179375064,34.69124756815667,60.051440298811336,40.27104292909041,54.04208816322718,220.29240761437558,73.43080253812519,48.95386835875013,0,0,1,Metro
29.767025786055335,33.312094354052356,70.38998874564659,49.969171528292065,57.44994813380286,267.903232074498,89.301077358166,59.53405157211067,1,1,0,Bus
23.590060659207264,39.6261644002655,39.06899469596955,33.36638478070392,45.89625088755962,212.31054593286538,70.77018197762179,47.18012131841453,0,0,0,Metro
27.257460175087896,14.908006623424528,50.49383050024172,29.101179556392495,56.25485615017133,245.31714157579106,81.77238052526369,54.51492035017579,0,1,2,Metro
18.950332898634972,70.66141066393203,39.82943361759019,28.711240407168695,47.679212744209835,170.55299608771475,56.85099869590492,37.900665797269944,0,0,2,Metro
8.479537923292382,41.55893933901578,21.089655288359154,10.357029781938895,20.75008408432493,76.31584130963144,25.438613769877144,16.959075846584764,1,0,1,Metro
16.255079298495602,72.65373359243716,37.588442899987605,23.85036540714414,31.985303456945918,146.29571368646043,48.765237895486806,32.510158596991204,0,1,0,Bus
16.930360053871656,16.281381257358415,27.468421792899026,20.967519114048002,37.364455916474846,152.3732404848449,50.79108016161497,33.86072010774331,0,1,2,Metro
19.409096785369282,26.693644049019102,43.79096734611387,26.28468312081515,52.73531855793747,174.68187106832355,58.227290356107844,38.818193570738565,0,1,0,Metro
11.024452114748724,87.09947923316057,27.605822814709242,17.62376280742151,28.587825414613455,99.22006903273852,33.07335634424617,22.04890422949745,0,1,2,Metro
25.35288378764077,80.33129350313747,59.73965428699857,44.73506831816539,53.13554110027214,228.17595408876693,76.05865136292232,50.70576757528154,1,0,0,Bus
12.937212218795292,62.094283058959086,25.921166273128613,17.905281021505893,28.43400632377042,116.43490996915763,38.81163665638587,25.874424437590584,0,1,0,Metro
7.701887068109277,19.45823852409125,13.51203126099957,12.519294587499008,18.64401051416242,69.31698361298349,23.10566120432783,15.403774136218553,1,0,0,Bus
11.3271884672491,96.49839950817478,22.146094815140106,17.073205562228818,30.14318901100063,101.9446962052419,33.9815654017473,22.6543769344982,0,1,2,Metro
13.781412385388352,48.12269798459195,28.73962958406109,18.542598957618132,29.889690996383795,124.03271146849517,41.34423715616506,27.562824770776704,0,1,0,Metro
11.454934385640902,53.24705014272054,21.095026781371136,19.223498174248643,21.046151662474443,103.09440947076811,34.364803156922704,22.909868771281804,1,0,1,Bus
4.0501294491596855,35.71521309066722,7.126203480212812,4.326337799578678,7.611873359903795,36.45116504243717,12.150388347479057,8.100258898319371,0,1,1,Bus
29.556652564510784,88.28244720352167,52.86930673061139,38.73948127394561,64.9436710730609,266.00987308059706,88.66995769353235,59.11330512902157,1,0,2,Metro
21.66462750182502,30.093646943843925,49.978470735667194,30.80939405797147,56.98510072687524,194.98164751642517,64.99388250547506,43.32925500365004,0,1,1,Metro
23.414224094051345,28.180712880039376,38.45335058993389,26.337563265772616,61.91301508166404,210.7280168464621,70.24267228215403,46.82844818810269,0,0,1,Metro
24.157010118094487,64.78881132327375,53.859859328829366,28.31388555512218,62.84282048014198,217.41309106285038,72.47103035428346,48.31402023618897,0,0,2,Metro
2.530323288090475,19.878641918282394,5.794072964154602,2.9607693167878004,6.002861774284684,22.772909592814276,7.590969864271425,5.06064657618095,1,1,2,Car
24.351349556535865,56.76276348189211,59.24088050510083,38.659359271414466,55.68859090376877,219.1621460088228,73.0540486696076,48.70269911307173,1,0,0,Metro
9.714986113131237,97.58916517137767,18.255449616165684,10.759268112149273,19.283570203068578,87.43487501818113,29.14495833939371,19.429972226262475,0,0,1,Bus
8.18774692503862,34.37483659123948,18.120093393978088,12.244808371507906,17.327228028979793,73.68972232534759,24.56324077511586,16.37549385007724,0,0,2,Bus
19.483736339158877,61.68135347922386,33.8353831348277,28.25858192142054,49.03830613469404,175.35362705242989,58.45120901747663,38.967472678317755,1,1,1,Metro
27.67532133029903,36.71876599794763,59.66628947495421,51.01654819125285,55.05993801073743,249.07789197269128,83.0259639908971,55.35064266059806,1,0,0,Bus
28.986805426094335,74.9172513088257,74.55821802130883,52.23372248610983,74.2691559990756,260.88124883484903,86.960416278283,57.97361085218867,0,1,2,Metro
15.062937883391427,63.93631231186413,26.62161323825428,24.02089033335884,33.87095569879881,135.56644095052286,45.18881365017428,30.125875766782855,1,0,2,Bus
23.746850320251944,94.37747791822946,44.92819888488396,39.26690344020895,64.29078821605695,213.7216528822675,71.24055096075583,47.49370064050389,1,0,2,Metro
3.7730515851668684,98.73489836149798,7.642989143072113,5.159501645253352,8.504331872856843,33.957464266501816,11.319154755500605,7.546103170333737,0,0,1,Car
12.88463887281892,42.08136678386072,23.426601129461492,13.484210991500987,28.934290054017886,115.96174985537029,38.65391661845676,25.76927774563784,0,1,2,Metro
26.121351064875107,27.082830278040117,46.36126443948718,28.756202131941667,55.10904785217829,235.09215958387597,78.36405319462531,52.242702129750214,0,1,1,Metro
27.923991582943927,93.17546622474684,60.76557083656234,37.27693165259148,57.75880852600785,251.31592424649534,83.77197474883178,55.847983165887854,1,1,1,Metro
11.652065563256526,14.95595545998133,26.04747892733311,18.584226880093627,28.507338265638438,104.86859006930874,34.95619668976958,23.304131126513052,0,0,0,Bus
25.389438721174223,95.41689338906595,53.7110548652959,42.610325072382615,67.62319307577532,228.504948490568,76.16831616352266,50.778877442348445,0,1,1,Metro
7.623855947016835,22.273722610548116,13.969198992180841,11.037056039615974,14.684626549388206,68.61470352315152,22.871567841050506,15.24771189403367,1,1,2,Bus
5.677996772948671,42.354110964912365,9.09471249462718,9.321180184546565,12.31073332585463,51.10197095653804,17.033990318846012,11.355993545897341,1,1,2,Bus
19.04764839603505,28.78745853479365,30.903663803148557,32.307736301924216,34.44791424168808,171.42883556431545,57.14294518810515,38.0952967920701,0,1,2,Bus
10.295775952125078,67.43433742344808,26.10111494882055,18.374624489762457,27.15299232476917,92.66198356912571,30.887327856375236,20.591551904250156,1,0,2,Bus
3.8442275584070966,94.27452785145226,9.557930696208919,6.568108768723079,7.504663136768654,34.59804802566387,11.53268267522129,7.688455116814193,0,0,0,Car
18.871557864815234,25.245374569232723,47.08886384796172,19.618252399191835,45.168076046081616,169.8440207833371,56.614673594445705,37.74311572963047,0,1,1,Metro
22.15760457109278,95.12406866662126,43.16727092679377,27.016901882444145,61.045166908479324,199.418441139835,66.47281371327834,44.31520914218556,1,1,1,Metro
10.887690768988158,81.45735173197983,26.57702004750737,11.836196751727375,28.903166887978816,97.98921692089343,32.66307230696447,21.775381537976315,0,0,0,Metro
8.391948633333445,67.70740420912338,21.808761643591115,9.767586120537556,16.03312009726621,75.527537700001,25.175845900000336,16.78389726666689,0,0,1,Bus
29.382742386754675,32.743230015814405,59.750771633950414,30.612747196377942,57.904304900600295,264.4446814807921,88.14822716026403,58.76548477350935,1,1,0,Metro
28.87518337741077,86.29531615469378,52.45423593979402,49.69128400526959,70.87149938719736,259.87665039669696,86.62555013223232,57.75036675482154,1,1,2,Metro
23.52583501739446,34.98148346929366,38.368324477942316,43.89599459200164,52.17196892405501,211.73251515655014,70.57750505218338,47.05167003478892,0,0,0,Bus
27.52466519244237,32.509220136828326,62.340341673394995,37.15084518280413,70.49849429087097,247.72198673198133,82.57399557732711,55.04933038488474,1,0,1,Metro
13.46780004720732,61.86814978402116,32.386873765559734,25.23007077824209,27.25331112487052,121.21020042486587,40.40340014162196,26.93560009441464,0,0,2,Bus
19.65081214555634,88.6343754401014,36.93975065138137,31.19586550863803,35.452815911567974,176.85730931000705,58.95243643666902,39.30162429111268,1,0,1,Bus
22.855983003008983,21.277856603585583,53.551350501853726,25.50501186246403,51.095134600944675,205.70384702708085,68.56794900902695,45.71196600601797,0,0,2,Metro
15.562744694978901,15.027717990777692,30.62868271767633,16.671628221138427,36.80881186742301,140.0647022548101,46.6882340849367,31.125489389957803,1,0,1,Metro
28.266675517777387,43.23948424768323,69.94255058589883,49.91480955776948,73.11501579610743,254.4000796599965,84.80002655333216,56.53335103555477,0,0,0,Metro
21.624316567235738,79.27519674497543,50.8054783147369,26.077547325696234,59.003899051398356,194.61884910512163,64.87294970170721,43.248633134471476,1,1,2,Metro
24.725655272881504,54.9913779822118,60.06456172084618,33.57635072297968,60.15234720097501,222.53089745593354,74.1769658186445,49.45131054576301,1,0,0,Metro
17.91702867380737,90.68182340250316,42.409927383679985,32.61944377162713,43.539659176749396,161.25325806426633,53.75108602142211,35.83405734761474,0,0,0,Metro
16.110910875794247,13.67974472201114,29.883596738560463,24.734757004154115,32.00924153210873,144.99819788214822,48.33273262738274,32.22182175158849,1,0,0,Bus
25.17207598933077,85.80345311534143,43.42035150226111,37.545204191332196,45.93907418738497,226.54868390397695,75.51622796799231,50.34415197866154,1,0,2,Bus
18.56979830452221,69.96924358467373,34.67729379286795,33.84514721759012,40.188018112010226,167.12818474069988,55.709394913566626,37.13959660904442,1,0,2,Bus
28.805839293082087,98.87181838560336,63.650302170655515,44.68994526642656,62.597721107875735,259.2525536377388,86.41751787924626,57.611678586164174,0,1,1,Metro
17.624791219597412,59.34833354129558,40.75736050545156,27.70212984382101,37.120335365010924,158.6231209763767,52.87437365879224,35.249582439194825,0,0,0,Bus
25.36422121997764,72.09139403223728,41.27632614095204,34.74981913352851,48.28361919675723,228.27799097979877,76.09266365993292,50.72844243995528,0,1,0,Metro
15.011972134543216,70.47792971091839,38.548106691862344,23.71972749794364,41.198421534902906,135.10774921088895,45.03591640362965,30.02394426908643,0,1,0,Metro
3.6186194217531935,89.09621911354945,5.933940074844687,3.953745964675255,6.688340307957607,32.56757479577874,10.855858265259581,7.237238843506387,1,0,0,Car
14.50642821147267,54.56739448996217,29.55683980001779,27.08422999974378,38.77360848127418,130.55785390325403,43.519284634418014,29.01285642294534,0,1,1,Metro
15.08532744692686,70.77615958865778,26.741365263086024,18.266485473990354,41.63222914587681,135.76794702234173,45.25598234078058,30.17065489385372,1,0,1,Metro
22.944992677349205,28.63527685849479,55.43715821471646,35.04256681795553,45.857583882622606,206.50493409614285,68.83497803204762,45.88998535469841,1,0,1,Metro
20.711490823102544,27.39586519349129,47.18858525494419,26.210291056770814,41.23512182932962,186.4034174079229,62.13447246930763,41.42298164620509,1,1,0,Metro
6.2328097411536,63.38556133527374,15.08404101151456,6.368183013229811,11.276572007794044,56.095287670382405,18.6984292234608,12.4656194823072,0,0,0,Bus
28.015579823869402,72.76447679941856,67.03799460808813,31.276293826664368,74.73906930357374,252.14021841482463,84.0467394716082,56.031159647738804,0,0,1,Metro
23.44587155576312,11.591859646130512,55.24076464878982,30.252753958694452,56.63785104501823,211.01284400186807,70.33761466728936,46.89174311152624,1,1,1,Metro
13.800983938079725,78.51476296062927,22.786564656498392,14.326288413906973,36.01386959463886,124.20885544271752,41.402951814239174,27.60196787615945,0,0,0,Metro
25.93488932494014,18.705878809396317,42.85670454422803,46.96443405363199,63.77497384620417,233.41400392446127,77.80466797482042,51.86977864988028,1,0,1,Metro
21.14883828655117,52.51544682135893,40.92242387750378,26.132535601828927,46.428074191001826,190.33954457896056,63.44651485965352,42.29767657310234,1,1,0,Metro
19.709226687741907,26.33130282695224,44.6668661520288,37.19414495343358,43.35207053931133,177.38304018967716,59.127680063225725,39.418453375483814,0,0,0,Bus
29.01829321277973,58.14889807559795,69.36765805315225,49.675302227879016,68.95059336025321,261.1646389150176,87.0548796383392,58.03658642555946,1,1,1,Metro
3.0192532759097244,85.71205071095487,6.759796797572318,3.039688646534764,8.032891857075175,27.17327948318752,9.057759827729173,6.038506551819449,1,1,2,Metro
4.522018301604948,54.47450160756167,8.343805085037467,6.771236307469549,9.842959546762236,40.69816471444453,13.566054904814845,9.044036603209896,1,1,1,Bus
10.733390965924098,86.45193975691045,22.411219809209488,16.264470869544706,26.566895590941385,96.60051869331689,32.20017289777229,21.466781931848196,1,0,2,Metro
3.021316976830346,72.3902234369761,6.205911824720945,3.0973956031978966,7.79154097455481,27.191852791473114,9.063950930491039,6.042633953660692,1,0,2,Car
18.792913261410902,32.795444334974604,39.21330591646169,33.15303911471516,39.16458878493014,169.1362193526981,56.37873978423271,37.585826522821804,0,1,2,Bus
9.308797639367953,62.883003476434475,15.820593197120456,10.607850308991384,20.526804270248356,83.77917875431157,27.926392918103858,18.617595278735905,1,0,1,Bus
23.2244694656639,21.020745266600983,56.425768854004794,39.902513003314944,47.4784409567975,209.0202251909751,69.6734083969917,46.4489389313278,0,0,0,Bus
6.769464193524046,63.81704715237385,13.551261055629432,12.072494801770983,15.859789472831498,60.92517774171641,20.30839258057214,13.538928387048092,0,0,2,Bus
4.210162363769755,60.05861830330458,7.241617806518361,7.2571568590038265,7.800602121256082,37.891461273927796,12.630487091309266,8.42032472753951,0,1,0,Bus
18.70935870450355,11.13239405906511,42.82674168530543,23.408919137733488,50.73305528190604,168.38422834053196,56.12807611351065,37.4187174090071,1,1,2,Metro
13.189598782830192,47.91849071350179,21.351439636545198,17.747342480336147,29.298355384099334,118.70638904547172,39.56879634849058,26.379197565660384,1,0,2,Metro
8.335979161202259,42.25822407784533,17.389447429081102,10.29830827324688,16.57277069251259,75.02381245082033,25.007937483606774,16.671958322404517,0,1,0,Bus
2.01365070948014,78.64912448387076,4.769191671996902,2.3413642405235646,5.361770969911587,18.12285638532126,6.04095212844042,4.02730141896028,0,0,2,Car
7.547321476783194,23.558839794296436,14.588167701634477,8.088612998356044,14.651153987203129,67.92589329104875,22.64196443034958,15.094642953566389,1,1,2,Bus
22.665258053836723,38.56665530383964,50.18775874113781,40.62602760570054,49.47021371215339,203.98732248453052,67.99577416151017,45.330516107673446,1,0,0,Bus
7.9390676051573585,50.93755411849033,13.21628047125971,9.825085390090717,21.82519442821294,71.45160844641623,23.817202815472076,15.878135210314717,1,1,2,Metro
18.157449712130745,75.28877238292301,35.104725551600275,19.517929281857455,43.017654196376554,163.41704740917672,54.47234913639224,36.31489942426149,0,0,0,Metro
22.12671757712667,28.74692447122548,49.78882797311844,35.729335669023094,40.67214267435863,199.14045819414002,66.38015273138001,44.25343515425334,0,1,0,Bus
25.12392217814949,34.77515826441177,49.981143177990546,46.976115131355414,48.00863768554676,226.1152996033454,75.37176653444847,50.24784435629898,0,1,2,Bus
24.639071573676688,44.462955659465024,55.004623462675504,33.12920304514315,58.184074066351556,221.7516441630902,73.91721472103006,49.278143147353376,0,1,2,Metro
29.28339480792128,12.79822154019939,57.452722817940945,43.40128090410435,77.42326803016368,263.5505532712915,87.85018442376384,58.56678961584256,1,0,2,Metro
8.438336551908705,87.91294127783502,19.157889433284932,12.700894024414957,22.696258542418597,75.94502896717835,25.315009655726115,16.87667310381741,0,1,0,Metro
11.942608716788042,72.73244533530281,21.983934852948163,14.365348981793723,24.018243209660024,107.48347845109238,35.827826150364125,23.885217433576084,0,1,1,Bus
13.944970921334574,84.99662335917131,33.31554035726493,18.27395222518748,29.87184011103434,125.50473829201117,41.834912764003725,27.88994184266915,1,0,2,Metro
4.096337524146506,26.253420526435036,7.233371363852557,6.321758561597852,7.56954007314232,36.86703771731855,12.289012572439518,8.192675048293012,1,1,0,Bus
29.61431471584128,82.63695667291626,69.66817641819279,44.209948821862255,82.21193693411068,266.5288324425715,88.84294414752384,59.22862943168256,0,0,1,Metro
4.9516663668062435,36.414709863158315,11.42273017644592,8.595687441539988,9.473428828534525,44.56499730125619,14.85499910041873,9.903332733612487,0,1,2,Bus
14.840952142445435,29.118743193365635,23.95989073603857,27.49794316593296,27.839290710460233,133.56856928200892,44.52285642733631,29.68190428489087,0,1,0,Bus
16.852030144929735,89.2995228490266,28.2581212729294,30.95372364614196,43.11340294470522,151.6682713043676,50.556090434789205,33.70406028985947,1,1,0,Metro
10.359201101179412,77.47805490155208,21.897345280448647,15.499043767951287,20.136315392289536,93.2328099106147,31.077603303538236,20.718402202358824,0,0,1,Bus
3.4745177122109916,30.04924053247145,6.779166921779692,5.671071685525408,8.666995081902796,31.270659409898926,10.423553136632975,6.949035424421983,0,1,1,Car
27.0465291357016,83.56704834185086,59.18679138246243,41.123604241003164,57.11466414336946,243.4187622213144,81.1395874071048,54.0930582714032,0,0,0,Metro
7.333788006950648,34.27948986548901,13.008563676559644,10.659631663621822,20.210263134221826,66.00409206255583,22.001364020851945,14.667576013901297,1,1,0,Bus
12.814040850659053,45.18348788410796,30.012056140968745,23.31117645300188,27.546687776670744,115.32636765593148,38.44212255197716,25.628081701318106,1,0,0,Bus
29.327934246224586,11.947514838614147,56.34604428808404,38.98709177780298,72.71887110425003,263.95140821602126,87.98380273867376,58.65586849244917,1,0,2,Metro
2.4163831623209395,51.13119738476108,5.420782150293797,3.124757257095346,5.590844218304223,21.747448460888457,7.249149486962819,4.832766324641879,0,0,1,Car
9.689883347122613,27.9216632218619,17.1184839522656,11.582695672022826,18.613228387894388,87.20895012410352,29.06965004136784,19.379766694245227,0,0,2,Bus
20.969926818303783,50.34220810244521,36.760826345985734,26.561211265293053,37.798368564279855,188.72934136473404,62.90978045491135,41.939853636607566,0,1,1,Metro
14.238474757871751,70.64252885538275,24.721601928496245,22.48646256236988,38.846406962472905,128.14627282084575,42.715424273615255,28.476949515743502,0,1,1,Metro
11.84885411414384,47.69755129951355,22.415765648084232,20.96844400892724,29.303631176432415,106.63968702729457,35.54656234243152,23.69770822828768,1,0,2,Bus
28.036404190894523,45.18939675947488,47.45645015887549,43.833117098659734,64.6030229842515,252.3276377180507,84.10921257268356,56.072808381789045,1,1,0,Metro
26.547883702428006,15.731887994308419,64.94066140243982,41.816275026565584,62.48146384138802,238.93095332185206,79.64365110728401,53.09576740485601,1,1,2,Metro
19.3370090613268,10.704198482150302,48.52434211365243,36.43064960821754,48.15763224452616,174.0330815519412,58.0110271839804,38.6740181226536,0,0,0,Metro
13.780853818870385,24.279096456638115,30.88276895240291,21.84193728447629,35.28190397145666,124.02768436983347,41.34256145661116,27.56170763774077,0,1,1,Metro
4.019620582533522,86.29580322240005,7.236351473877692,5.419523393082493,9.239464048416608,36.17658524280169,12.058861747600565,8.039241165067043,1,0,1,Bus
15.319610415436458,30.763201988413527,29.55448288573771,18.266785347730575,34.11892032459443,137.8764937389281,45.95883124630937,30.639220830872915,0,0,2,Metro
10.94637274907958,99.33921732753807,23.69433027583456,11.601954881719644,27.00223351923829,98.51735474171623,32.839118247238744,21.89274549815916,1,1,2,Metro
29.612167936455954,98.50960079009226,62.57753779282109,50.33228714611337,73.37133017846735,266.50951142810356,88.83650380936785,59.22433587291191,1,1,2,Metro
27.955183559906196,14.858180330613672,48.97991350447695,29.654182601167516,66.53870994517867,251.59665203915577,83.86555067971858,55.91036711981239,0,0,2,Metro
3.159159683379239,37.35117157705773,5.488309696667501,4.764424435306288,8.691247786513502,28.43243715041315,9.477479050137717,6.318319366758478,0,0,1,Car
29.678769061560867,30.552457090590416,61.188987617359786,39.20618802196416,66.12241026356087,267.1089215540478,89.0363071846826,59.357538123121735,0,1,2,Metro
18.829444919239442,24.559415579593903,44.78953616879743,33.22708452295151,35.964753594098106,169.465004273155,56.48833475771833,37.658889838478885,0,1,0,Bus
2.758539056994882,41.29893270823739,7.105495978305164,3.541285797839479,6.353315952404535,24.826851512953937,8.275617170984646,5.517078113989764,0,0,2,Car
26.831773528787387,37.9066357743893,55.032248830705285,38.56869807384919,57.408757636629254,241.48596175908648,80.49532058636217,53.663547057574775,0,1,0,Metro
13.439189267755747,14.495852520144819,30.605274258839348,16.48722904513162,35.62575642691611,120.95270340980173,40.31756780326724,26.878378535511494,0,1,1,Metro
5.651160171421006,91.28207963660918,11.484546729797371,10.55973274266227,12.255877361349043,50.860441542789054,16.95348051426302,11.302320342842012,0,1,0,Metro
3.79064794697643,15.881263243005591,9.639877366914481,4.1565005443974705,8.21443377269038,34.11583152278787,11.37194384092929,7.58129589395286,0,1,2,Car
6.750562374593853,83.41805435449483,15.33640509090758,6.961383690241167,12.632909380994365,60.75506137134468,20.251687123781558,13.501124749187706,1,0,1,Bus
26.109398677151056,10.95546100855675,58.17970709516411,45.93339774343799,65.34123360221851,234.9845880943595,78.32819603145316,52.21879735430211,1,1,1,Metro
17.79313692585433,22.444692047508997,30.281279277155313,24.207185906649197,47.445341431176786,160.13823233268897,53.379410777562995,35.58627385170866,0,0,0,Metro
